ANIO,ID_ESTADO,ESTADO,PIB REAL,TOTAL DE EGRESOS,SERVICIOS PERSONALES,MATERIALES Y SUMINISTROS,SERVICIOS GENERALES,"TRANSFERENCIAS, ASIGNACIONES, SUBSIDIOS Y OTRAS AYUDAS","BIENES MUEBLES, INMUEBLES E INTANGIBLES",INVERSION PUBLICA,RECURSOS ASIGNADOS A MUNICIPIOS O ALCALDIAS,OTROS EGRESOS,DEUDA PUBLICA,DISPONIBILIDAD FINAL,INVERSIONES FINANCIERAS Y OTRAS PROVISIONES,TOTAL DE INGRESOS,IMPUESTOS,CUOTAS Y APORTACIONES DE SEGURIDAD SOCIAL,DERECHOS,PRODUCTOS,APROVECHAMIENTOS,PARTICIPACIONES FEDERALES,APORTACIONES FEDERALES,FINANCIAMIENTO,DISPONIBILIDAD INICIAL,CONTRIBUCIONES DE MEJORAS,OTROS INGRESOS,HOMICIDIOS,POBLACION,TASA HOMICIDIOS,INDICE TC REAL,INDICE TC BILATERAL,TASA DESEMPLEO,TASA REAL,INPC,PIB MANUF USA,OIL EXPORT,OIL PRICE,TASA CETES,TASA INF BM
2005,30,VERACRUZ,"648,906,398,000","72,976,476,917.0","32,256,287,599.54","490,619,218.72","1,959,598,483.78","16,854,067,359.61","400,624,886","3,823,723,477","12,462,290,757.52","145,984,001.85","801,790,881.34","3,781,490,252",0.00,"72,976,476,917","1,634,039,482",0,"914,662,602","438,144,021","1,939,933,540","24,501,330,857","41,926,605,499",0,"1,621,760,916",0,0,344,"7,320,978.00",4.70,73.64108333,84.43,2.319885355,3.609083841,60.250312,101.20825,178871036.7,42.71296185,9.194807692,3.988057146
2005,31,YUCATAN,"176,907,681,000","18,384,819,121.4","6,918,110,728.35","260,918,625.40","579,671,915.16","6,507,159,976.28","157,800,698","259,374,229","3,217,696,041.13","354,085.19","248,963,121.21","234,769,702",0.00,"18,384,819,121","372,184,572",0,"204,283,329","186,404,961","160,015,759","6,369,134,788","11,092,795,711",0,0,0,0,38,"1,857,713.00",2.05,73.64108333,84.43,2.507824636,3.609083841,60.250312,101.20825,178871036.7,42.71296185,9.194807692,3.988057146
2005,32,ZACATECAS,"105,661,441,000","16,835,013,552.9","1,142,312,070.09",0.00,0.00,"11,315,641,772.44","49,300,388","1,064,836,292","2,912,582,116.64","30,993,478.64","201,833,064.34","8,719,226","108,795,143.79","16,835,013,553","251,105,491",0,"392,127,732","155,928,860","101,850,232","5,289,261,690","10,644,739,548",0,0,0,0,78,"1,410,658.00",5.53,73.64108333,84.43,2.796407487,3.609083841,60.250312,101.20825,178871036.7,42.71296185,9.194807692,3.988057146
2006,1,AGUASCALIENTES,"138,111,823,000","13,000,917,030.8","801,965,885.40","86,633,666.31","275,584,848.07","7,525,725,809.51","23,655,923","1,253,459,138","2,124,954,205.67",0.00,"206,810,669.05","702,126,886",0.00,"13,000,917,031","229,117,490","4,091,970","238,855,459","85,935,315","8,437,472","5,211,780,191","7,075,627,290",0,"145,747,702",0,"1,324,143",26,"1,110,011.00",2.34,72.690825,84.14,4.498539132,1.0551937,62.692424,104.0031083,176465274.4,53.04183434,7.186346154,3.629467624
2006,2,BAJA CALIFORNIA,"456,019,296,000","29,476,153,778.3","7,748,903,067.49","448,648,691.57","682,254,689.42","12,731,395,645.74","1,552,786,108","1,802,231,155","3,979,003,493.98","50,843,045.59","417,672,524.98","62,415,356",0.00,"29,476,153,778","1,433,263,681",0,"1,046,380,342","223,699,898","707,767,574","11,588,961,978","14,270,839,196","129,219,726",0,"76,021,383",0,465,"2,939,646.00",15.82,72.690825,84.14,1.726072586,1.0551937,62.692424,104.0031083,176465274.4,53.04183434,7.186346154,3.629467624
2006,3,BAJA CALIFORNIA SUR,"93,655,622,000","9,052,296,990.4","672,546,564.03","75,244,280.00","215,938,507.31","5,024,294,012.69","46,992,325","797,582,580","1,073,587,832.39","589,160.83","280,692,938.64","525,210,398","339,618,391.63","9,052,296,990","369,601,636","67,693,219","65,170,626","49,615,277","296,549,535","3,054,092,887","4,371,674,503","146,337,345","631,561,963",0,0,26,"537,801.00",4.83,72.690825,84.14,2.00479996,1.0551937,62.692424,104.0031083,176465274.4,53.04183434,7.186346154,3.629467624
2006,4,CAMPECHE,"1,014,280,350,000","18,909,369,481.6","5,340,982,922.98","247,179,081.16","606,579,589.00","4,313,263,651.43","70,299,218","2,498,577,660","2,989,053,310.04","1,551,129,920.60","55,912,600.23","1,236,391,528",0.00,"18,909,369,482","592,113,955","862,443,709","638,451,919","200,380,068","18,576,796","6,161,805,687","8,778,217,882",0,"1,655,177,412",0,"2,202,052",33,"786,594.00",4.20,72.690825,84.14,2.220518885,1.0551937,62.692424,104.0031083,176465274.4,53.04183434,7.186346154,3.629467624
2006,5,CDMX,"2,374,722,886,000","135,120,851,776.6","24,001,128,964.87","2,819,422,841.72","6,142,227,909.29","34,345,742,296.03","1,236,436,907","2,252,864,041","47,983,393,358.16",0.00,"11,694,096,556.95","4,645,538,901",0.00,"135,120,851,777","25,429,883,276",0,"17,705,988,033","2,528,028,519","6,078,065,135","62,582,746,799","18,254,931,427","767,362,760","1,773,845,400",428,0,819,"8,941,792.00",9.16,72.690825,84.14,2.220518885,1.0551937,62.692424,104.0031083,176465274.4,53.04183434,7.186346154,3.629467624
2006,6,CHIAPAS,"248,414,302,000","50,722,055,051.0","9,039,686,360.40","1,549,534,736.44","1,430,129,992.92","19,859,328,754.51","631,761,264","3,511,583,907","10,264,392,466.50",0.00,"1,768,826,950.06","821,787,076","1,845,023,543.31","50,722,055,051","754,855,834",0,"816,723,649","586,258,525","871,632,197","17,459,568,457","30,233,016,389",0,0,0,0,538,"4,472,341.00",12.03,72.690825,84.14,2.220518885,1.0551937,62.692424,104.0031083,176465274.4,53.04183434,7.186346154,3.629467624
2006,7,CHIHUAHUA,"419,631,539,000","39,934,482,521.5","8,005,847,076.43","370,216,384.85","1,250,398,409.32","15,645,920,803.74","167,529,247","8,492,507,296","5,067,391,409.28",0.00,"398,511,888.99","536,160,006",0.00,"39,934,482,521","2,070,515,636",0,"3,303,176,720","208,506,844","1,051,619,749","12,394,791,322","19,693,238,043",0,"22,345,914",0,"1,190,288,294",648,"3,341,601.00",19.39,72.690825,84.14,2.687510564,1.0551937,62.692424,104.0031083,176465274.4,53.04183434,7.186346154,3.629467624
2006,8,COAHUILA,"480,488,194,000","28,526,834,495.0","12,312,697,023.98","339,701,937.76","1,086,021,354.24","6,322,112,702.02","160,199,893","3,086,047,630","3,731,920,304.29",0.00,0.00,"1,488,133,650",0.00,"28,526,834,495","566,913,212","591,826,545","748,704,207","139,189,591","56,890,049","10,590,686,595","14,929,554,679",0,"406,604,538","95,993,321","400,471,760",104,"2,602,657.00",4.00,72.690825,84.14,5.435457658,1.0551937,62.692424,104.0031083,176465274.4,53.04183434,7.186346154,3.629467624
2006,9,COLIMA,"72,533,785,000","8,621,810,093.2","1,052,741,456.85","186,020,726.64","164,028,104.13","5,070,033,659.32","99,236,120","597,597,245","1,268,122,441.95","11,274,321.36","172,756,017.89",0,0.00,"8,621,810,093","181,777,552",0,"184,644,115","28,880,092","48,200,182","3,202,143,141","4,624,660,131","351,504,880",0,0,0,43,"591,856.00",7.27,72.690825,84.14,5.435457658,1.0551937,62.692424,104.0031083,176465274.4,53.04183434,7.186346154,3.629467624
2006,10,DURANGO,"160,388,081,000","18,564,694,399.6","3,256,085,669.14","188,379,977.22","417,479,621.84","9,771,214,391.82","73,145,426","1,399,544,785","2,786,674,869.41",0.00,"666,212,960.18","5,956,699",0.00,"18,564,694,400","486,465,538",0,"532,733,218","103,299,521","127,128,154","6,069,930,463","11,192,813,152",0,0,0,"52,324,353",181,"1,570,259.00",11.53,72.690825,84.14,3.756441342,1.0551937,62.692424,104.0031083,176465274.4,53.04183434,7.186346154,3.629467624
2006,11,GUANAJUATO,"477,646,929,000","40,882,687,505.3","16,533,241,308.47","308,191,803.10","1,208,632,505.21","11,224,136,262.22","327,926,534","2,648,810,227","7,072,601,573.84","11,686,057.43","261,209,848.02","1,286,251,386",0.00,"40,882,687,505","1,560,704,331",0,"1,222,769,065","374,843,473","283,830,053","16,073,378,884","20,099,794,561","356,844,385",0,0,"910,522,754",207,"5,111,010.00",4.05,72.690825,84.14,3.402298451,1.0551937,62.692424,104.0031083,176465274.4,53.04183434,7.186346154,3.629467624
2006,12,GUERRERO,"199,540,650,000","39,132,452,867.0","3,943,919,497.01","211,333,021.14","613,122,947.75","21,023,527,035.96","32,205,282","3,872,263,078","5,883,037,261.03",0.00,"2,906,246,868.83","122,153,160","524,644,714.89","39,132,452,867","736,987,443",0,"300,775,108","126,459,379","133,126,228","9,042,286,964","25,633,514,973","3,155,874,805",0,0,"3,427,968",788,"3,242,776.00",24.30,72.690825,84.14,1.314908664,1.0551937,62.692424,104.0031083,176465274.4,53.04183434,7.186346154,3.629467624
2006,13,HIDALGO,"195,404,535,000","24,589,962,392.9","1,037,286,442.10","96,435,146.07","253,623,937.72","16,496,505,300.14","3,831,200","1,769,559,265","4,322,305,161.60",0.00,"522,867,979.96","87,547,960",0.00,"24,589,962,393","482,135,424",0,"923,934,565","89,353,125","129,997,207","7,935,416,189","14,987,954,558",0,"41,171,324",0,0,48,"2,454,515.00",1.96,72.690825,84.14,3.382044954,1.0551937,62.692424,104.0031083,176465274.4,53.04183434,7.186346154,3.629467624
2006,14,JALISCO,"886,009,726,000","68,861,485,754.7","22,026,153,880.85","579,996,199.46","1,923,742,753.73","20,723,623,531.61","412,743,669","3,652,454,016","11,988,077,808.57","631,847,007.44","1,112,674,565.70","5,810,172,322",0.00,"68,861,485,755","2,236,980,169","631,847,006","1,407,652,518","538,525,391","692,914,708","28,251,951,753","29,397,444,741","1,074,392,800","3,529,166,760",0,"1,100,609,909",480,"7,014,132.00",6.84,72.690825,84.14,3.456668444,1.0551937,62.692424,104.0031083,176465274.4,53.04183434,7.186346154,3.629467624
2006,15,MEXICO,"1,150,701,950,000","144,214,610,865.0","31,767,538,031.62","760,011,548.65","1,845,219,628.04","64,009,804,328.89","180,116,770","5,721,639,832","21,611,668,517.15",0.00,"13,895,344,759.89","2,819,951,624","1,168,336,814.78","144,214,610,865","4,281,769,567",0,"2,858,183,604","528,780,176","1,553,986,874","52,480,986,584","55,082,678,597","8,132,682,327",0,"163,361,641","18,697,202,483",1748,"14,472,559.00",12.08,72.690825,84.14,4.598035053,1.0551937,62.692424,104.0031083,176465274.4,53.04183434,7.186346154,3.629467624
2006,16,MICHOACAN,"320,451,426,000","43,185,042,569.5","20,972,141,196.01","578,470,783.86","1,515,781,667.43","7,777,644,915.11","528,034,210","4,027,080,303","7,072,540,505.16",0.00,"713,348,989.24",0,0.00,"43,185,042,570","761,651,903",0,"901,778,252","184,335,648","346,069,508","13,581,189,355","25,352,315,938","461,402,273","1,592,198,413","2,378,875","1,722,405",988,"4,131,914.00",23.91,72.690825,84.14,2.76099123,1.0551937,62.692424,104.0031083,176465274.4,53.04183434,7.186346154,3.629467624
2006,17,MORELOS,"168,177,810,000","17,607,751,504.8","1,031,326,219.50","120,491,025.67","141,519,746.56","10,204,923,248.88","27,110,973","1,772,182,136","3,094,576,807.67","396,041,866.27","306,810,529.37","512,768,952",0.00,"17,607,751,505","154,717,607",0,"364,105,564","64,980,100","59,803,419","6,235,115,987","9,819,028,576",0,"908,810,818","1,189,434",0,141,"1,671,876.00",8.43,72.690825,84.14,2.71509576,1.0551937,62.692424,104.0031083,176465274.4,53.04183434,7.186346154,3.629467624
2006,18,NAYARIT,"92,165,697,000","14,096,808,604.7","1,660,879,716.79","136,806,114.01","324,291,440.85","7,930,865,257.40","25,602,142","1,521,092,605","1,953,885,421.10",0.00,"9,485,651.93","533,900,256",0.00,"14,096,808,605","320,042,719",0,"169,670,766","16,433,246","20,635,049","4,319,120,119","8,170,423,567","412,308,625","534,695,966",0,"133,478,548",103,"994,128.00",10.36,72.690825,84.14,2.770528422,1.0551937,62.692424,104.0031083,176465274.4,53.04183434,7.186346154,3.629467624
2006,19,NUEVO LEON,"946,837,916,000","51,229,252,888.3","8,627,415,653.83","316,557,928.98","1,318,962,840.34","25,987,092,839.94","69,847,014","3,751,374,555","6,332,503,923.49","93,963,151.52","1,605,287,690.51","3,126,247,290",0.00,"51,229,252,888","2,714,614,660",0,"475,653,928","339,167,962","4,153,378,657","20,783,640,157","20,448,344,393",0,"2,269,877,735",0,"44,575,396",169,"4,371,643.00",3.87,72.690825,84.14,4.89601397,1.0551937,62.692424,104.0031083,176465274.4,53.04183434,7.186346154,3.629467624
2006,20,OAXACA,"218,023,575,000","41,284,235,431.7","2,878,757,699.89","266,129,970.94","1,155,674,270.34","20,637,041,089.41","377,000,528","5,174,149,303","7,422,987,488.56",0.00,"2,832,526,282.40","539,968,799",0.00,"41,284,235,432","314,394,339",0,"631,307,186","276,408,446","258,450,503","10,060,163,958","28,465,340,914","1,277,781,639",0,"388,446",0,520,"3,649,712.00",14.25,72.690825,84.14,1.797024399,1.0551937,62.692424,104.0031083,176465274.4,53.04183434,7.186346154,3.629467624
2006,21,PUEBLA,"447,201,403,000","49,039,876,675.9","18,578,338,448.35","512,491,123.42","2,686,121,238.11","11,992,149,022.93","427,964,788","4,716,229,521","9,224,435,382.80",0.00,"230,834,665.89","507,601","670,804,884.43","49,039,876,676","1,071,536,383",0,"1,150,305,766","225,856,509","132,114,038","17,182,310,851","26,627,502,359",0,0,0,"2,650,250,769",353,"5,594,768.00",6.31,72.690825,84.14,3.148379963,1.0551937,62.692424,104.0031083,176465274.4,53.04183434,7.186346154,3.629467624
2006,22,QUERETARO,"258,448,271,000","18,967,437,896.7","1,984,852,708.45","136,582,828.91","394,237,652.31","8,808,803,202.46","75,150,054","3,624,317,257","3,159,351,444.24",0.00,"201,936,021.07","425,684,482","156,522,246.28","18,967,437,897","1,065,189,867",0,"380,325,352","424,417,874","95,366,959","7,549,335,353","9,432,919,507",0,0,"19,882,984",0,61,"1,666,037.00",3.66,72.690825,84.14,3.941507188,1.0551937,62.692424,104.0031083,176465274.4,53.04183434,7.186346154,3.629467624
2006,23,QUINTANA ROO,"174,364,522,000","14,903,699,477.6","1,164,762,586.78","164,061,103.71","766,694,220.13","8,286,248,678.24","73,939,035","720,972,372","2,245,887,149.09","78,218,805.92","199,329,209.63","821,661,017","381,925,300.90","14,903,699,478","656,020,805",0,"651,663,689","154,450,686","286,822,040","5,350,330,473","6,818,988,720",0,"547,647,629",0,"437,775,435",67,"1,163,300.00",5.76,72.690825,84.14,2.673635015,1.0551937,62.692424,104.0031083,176465274.4,53.04183434,7.186346154,3.629467624
2006,24,SAN LUIS POTOSI,"258,649,446,000","28,200,916,869.8","3,742,424,738.13","130,874,558.27","377,932,642.46","17,130,491,151.09","108,527,738","1,801,412,986","4,235,814,768.45","1,378,248.77","614,473,631.18",0,"57,586,406.91","28,200,916,870","391,422,082",0,"278,926,195","765,232,186","65,082,734","8,004,148,806","17,018,808,769","1,406,112,904",0,0,"271,183,194",159,"2,506,073.00",6.34,72.690825,84.14,2.571084969,1.0551937,62.692424,104.0031083,176465274.4,53.04183434,7.186346154,3.629467624
2006,25,SINALOA,"294,951,695,000","32,622,281,282.9","4,352,400,781.75","363,622,659.88","748,200,513.53","15,257,928,425.85","110,096,022","5,146,907,182","3,987,151,196.46","230,501,230.16","2,331,826,548.03",0,"93,646,722.83","32,622,281,283","503,746,415",0,"1,178,424,391","344,191,161","434,353,323","11,159,964,201","16,738,701,233","2,262,900,558",0,0,0,457,"2,694,988.00",16.96,72.690825,84.14,3.138728431,1.0551937,62.692424,104.0031083,176465274.4,53.04183434,7.186346154,3.629467624
2006,26,SONORA,"429,625,189,000","36,135,680,955.1","5,705,148,017.18","359,271,447.80","835,281,864.72","18,118,021,949.98","101,380,682","4,127,934,464","4,173,643,202.40",0.00,"2,009,114,967.83","685,029,780","20,854,579.43","36,135,680,955","931,201,123",0,"832,164,320","144,332,281","915,721,378","13,478,930,239","13,580,096,558","1,898,749,937",0,"214,304,023","4,140,181,096",249,"2,493,190.00",9.99,72.690825,84.14,3.334204901,1.0551937,62.692424,104.0031083,176465274.4,53.04183434,7.186346154,3.629467624
2006,27,TABASCO,"445,309,616,000","45,071,757,420.4","15,631,135,854.82","1,136,570,997.83","2,301,201,919.38","14,581,232,885.77","1,934,901,501","226,065,380","7,174,784,397.07",0.00,"100,496,507.29","534,467,631","1,450,900,346.74","45,071,757,420","357,125,211",0,"347,367,455","502,257,767","337,356,865","22,353,979,886","20,870,309,946",0,0,0,"303,360,290",145,"2,077,489.00",6.98,72.690825,84.14,3.387490585,1.0551937,62.692424,104.0031083,176465274.4,53.04183434,7.186346154,3.629467624
2006,28,TAMAULIPAS,"449,609,240,000","35,259,906,291.9","4,514,408,331.04","227,864,720.98","1,288,098,317.69","14,258,319,474.82","50,425,262","5,898,545,983","4,698,328,735.20",0.00,"380,415,389.00","3,943,500,078",0.00,"35,259,906,292","1,172,268,878",0,"1,124,371,485","322,931,865","212,665,266","11,061,252,677","18,915,670,237",0,"2,450,745,883",0,0,358,"3,134,911.00",11.42,72.690825,84.14,4.380817589,1.0551937,62.692424,104.0031083,176465274.4,53.04183434,7.186346154,3.629467624
2006,29,TLAXCALA,"77,889,934,000","12,738,894,324.0","1,466,892,024.59","184,183,445.14","234,531,207.80","6,700,301,828.65","53,724,145","423,631,978","1,868,683,721.32","444,010,823.88","573,745,748.01","766,076,561","23,112,840.90","12,738,894,324","191,580,947","9,293,545","245,082,152","24,542,835","125,689,210","4,456,766,326","6,388,646,959","250,264,374","874,367,735",0,"172,660,240",45,"1,112,330.00",4.05,72.690825,84.14,4.686524782,1.0551937,62.692424,104.0031083,176465274.4,53.04183434,7.186346154,3.629467624
2006,30,VERACRUZ,"684,557,368,000","79,466,169,694.0","31,490,590,400.12","737,399,518.57","2,477,911,134.27","14,559,273,053.98","687,282,345","12,338,705,475","12,439,210,145.51","41,736,879.65","2,075,421,842.78","2,618,638,898",0.00,"79,466,169,694","1,719,076,139",0,"1,018,242,753","5,418,490,838","851,343,576","25,507,425,565","41,493,168,626",0,"3,458,422,196",0,0,359,"7,393,341.00",4.86,72.690825,84.14,2.204669076,1.0551937,62.692424,104.0031083,176465274.4,53.04183434,7.186346154,3.629467624
2006,31,YUCATAN,"185,462,602,000","20,760,846,665.4","7,058,650,817.11","379,904,126.72","587,744,287.63","7,717,884,328.60","203,538,862","212,956,863","3,542,484,937.36","57,260,987.54","343,610,380.73","370,630,139","286,180,935.51","20,760,846,665","474,013,094",0,"328,508,612","592,172,641","225,352,868","7,288,065,474","11,244,114,972","218,761,126","386,573,595",0,"3,284,282",42,"1,885,599.00",2.23,72.690825,84.14,2.26509553,1.0551937,62.692424,104.0031083,176465274.4,53.04183434,7.186346154,3.629467624
2006,32,ZACATECAS,"112,108,368,000","17,554,099,460.6","2,950,386,311.73",0.00,0.00,"9,973,147,168.27","45,702,043","814,832,879","3,113,849,259.27",0.00,"143,834,542.43","397,929,092","114,418,165.39","17,554,099,461","269,793,135",0,"371,469,709","165,483,761","131,309,191","5,882,967,265","10,733,076,399",0,0,0,0,77,"1,424,542.00",5.41,72.690825,84.14,3.554139035,1.0551937,62.692424,104.0031083,176465274.4,53.04183434,7.186346154,3.629467624
2007,1,AGUASCALIENTES,"150,305,117,000","14,852,972,031.9","852,759,561.60","90,780,638.62","285,561,309.12","7,340,803,538.90","26,479,583","3,730,623,382","2,107,796,573.85",0.00,"409,995,922.19",0,"8,171,522.55","14,852,972,032","413,291,855",0,"271,478,886","129,666,364","12,642,320","5,067,061,871","6,656,062,255","1,880,431,133","407,166,442",0,"15,170,905",44,"1,131,266.00",3.89,74.79105833,83.44,4.744980442,1.674815923,65.049056,107.3355833,165979067,61.64218856,7.188846154,3.966849055
2007,2,BAJA CALIFORNIA,"461,581,274,000","30,208,631,308.2","8,144,584,645.43","456,233,632.48","695,412,793.63","13,344,278,028.86","1,416,135,382","1,585,373,034","3,992,755,206.54","17,050,241.88","476,920,660.51","79,887,683",0.00,"30,208,631,308","1,559,172,001",0,"1,090,761,966","212,747,912","822,744,589","11,498,749,197","13,833,251,935","1,114,355,094",0,"76,848,614",0,369,"3,000,933.00",12.30,74.79105833,83.44,1.936199852,1.674815923,65.049056,107.3355833,165979067,61.64218856,7.188846154,3.966849055
2007,3,BAJA CALIFORNIA SUR,"106,199,426,000","10,598,403,652.1","745,250,621.50","78,708,204.80","289,908,189.53","5,567,643,215.67","51,543,100","542,134,525","1,224,751,989.97",0.00,"778,395,140.25","855,646,862","464,421,803.09","10,598,403,652","434,902,953","297,401,651","64,133,404","34,725,719","335,562,165","3,165,312,328","4,994,943,671","770,127,633","501,294,129",0,0,35,"563,113.00",6.22,74.79105833,83.44,2.026585475,1.674815923,65.049056,107.3355833,165979067,61.64218856,7.188846154,3.966849055
2007,4,CAMPECHE,"947,575,493,000","17,980,187,249.5","4,852,960,015.84","251,201,030.23","631,833,517.10","4,001,385,631.96","36,987,009","1,884,760,496","2,894,889,582.63","1,697,283,138.41","72,074,359.17","1,656,812,469",0.00,"17,980,187,249","640,252,503",0,"760,506,429","157,288,523","39,034,792","5,744,324,139","9,567,547,548",0,"1,071,233,315",0,0,50,"797,547.00",6.27,74.79105833,83.44,2.081034906,1.674815923,65.049056,107.3355833,165979067,61.64218856,7.188846154,3.966849055
2007,5,CDMX,"2,408,565,865,000","136,736,902,568.3","25,081,643,570.86","3,017,927,828.44","7,528,683,884.17","36,770,924,859.06","1,861,044,736","3,933,979,227","52,390,302,921.68",0.00,"4,880,540,018.93","1,259,921,281","251,317,911.90","136,736,902,568","25,648,380,094",0,"19,038,619,896","2,499,146,190","3,973,426,415","58,692,580,087","17,362,323,353",0,0,"125,771","9,761,684,434",848,"8,941,750.00",9.48,74.79105833,83.44,2.081034906,1.674815923,65.049056,107.3355833,165979067,61.64218856,7.188846154,3.966849055
2007,6,CHIAPAS,"252,536,304,000","57,041,339,053.2","2,896,847,150.90","531,704,266.13","978,034,633.09","34,734,039,677.94","185,477,928","3,995,176,406","10,654,973,022.28",0.00,"444,964,518.58","2,269,149,400","350,972,049.62","57,041,339,053","800,024,322",0,"844,501,290","611,461,437","465,226,713","16,845,499,483","31,751,395,638",0,0,0,"5,723,230,170",101,"4,567,654.00",2.21,74.79105833,83.44,2.081034906,1.674815923,65.049056,107.3355833,165979067,61.64218856,7.188846154,3.966849055
2007,7,CHIHUAHUA,"434,649,920,000","38,466,654,349.1","6,568,421,960.32","369,692,074.27","1,339,761,582.68","20,229,181,273.09","122,075,346","4,043,921,613","4,957,435,111.72",0.00,"332,354,701.41","503,810,686",0.00,"38,466,654,349","2,177,910,343",0,"3,062,399,283","169,437,692","1,039,840,246","11,857,508,777","18,198,516,059",0,"511,376,659",0,"1,449,665,291",518,"3,369,106.00",15.37,74.79105833,83.44,3.294841942,1.674815923,65.049056,107.3355833,165979067,61.64218856,7.188846154,3.966849055
2007,8,COAHUILA,"500,478,657,000","32,213,554,952.2","13,276,344,165.97","381,494,403.24","1,388,416,340.97","6,953,262,666.81","84,545,062","5,322,651,534","3,839,282,389.58",0.00,0.00,"967,558,389",0.00,"32,213,554,952","619,273,818",0,"1,093,969,815","217,770,438","45,899,786","10,010,145,607","16,094,106,686",0,"1,413,320,087","1,304,779,237","1,414,289,479",107,"2,647,284.00",4.04,74.79105833,83.44,5.86732936,1.674815923,65.049056,107.3355833,165979067,61.64218856,7.188846154,3.966849055
2007,9,COLIMA,"77,526,370,000","8,888,545,917.3","1,091,987,093.74","174,911,040.94","209,880,781.43","5,233,930,244.03","11,546,800","771,312,047","1,228,057,763.68","5,226,314.22","144,420,526.12","17,273,306",0.00,"8,888,545,917","208,677,998",0,"197,730,860","19,067,507","496,896,862","3,228,411,440","4,612,691,600","125,069,650",0,0,0,43,"607,687.00",7.08,74.79105833,83.44,5.86732936,1.674815923,65.049056,107.3355833,165979067,61.64218856,7.188846154,3.966849055
2007,10,DURANGO,"162,709,802,000","19,990,732,476.8","3,278,873,682.25","142,880,747.83","409,912,207.34","10,212,369,744.27","73,613,568","1,802,703,564","2,821,459,531.93",0.00,"583,616,915.87","665,302,516",0.00,"19,990,732,477","499,768,596",0,"468,405,015","112,340,838","77,507,648","5,729,753,291","12,407,527,310","26,574,336","647,738,726",0,"21,116,718",178,"1,590,553.00",11.19,74.79105833,83.44,3.538396749,1.674815923,65.049056,107.3355833,165979067,61.64218856,7.188846154,3.966849055
2007,11,GUANAJUATO,"488,729,604,000","41,884,026,211.8","16,827,681,989.94","339,665,786.01","1,414,894,256.88","11,823,685,822.23","559,056,656","1,990,893,972","7,333,105,054.13","17,803,689.42","301,601,802.56","1,275,637,183",0.00,"41,884,026,212","1,702,890,569",0,"1,377,146,333","243,390,823","402,469,522","15,861,789,691","19,219,526,163","1,799,272,754",0,0,"1,277,540,355",219,"5,218,816.00",4.20,74.79105833,83.44,3.402852199,1.674815923,65.049056,107.3355833,165979067,61.64218856,7.188846154,3.966849055
2007,12,GUERRERO,"204,879,830,000","36,894,622,470.4","3,983,463,767.90","214,322,527.90","583,866,391.50","20,216,951,580.70","58,041,008","5,113,730,951","5,922,189,904.13",0.00,"315,852,899.54","10,760,245","475,443,194.24","36,894,622,470","754,368,251",0,"281,854,359","116,215,204","162,350,693","8,574,031,381","26,452,361,611","550,680,101",0,0,"2,760,870",764,"3,288,751.00",23.23,74.79105833,83.44,1.175493651,1.674815923,65.049056,107.3355833,165979067,61.64218856,7.188846154,3.966849055
2007,13,HIDALGO,"201,655,418,000","30,748,872,735.9","1,168,481,257.23","103,882,261.91","270,899,141.15","17,649,260,341.09","3,768,115","3,350,341,992","4,559,407,848.48","13,477,256.74","3,531,220,421.92","98,134,100",0.00,"30,748,872,736","510,062,292",0,"1,113,889,728","92,042,606","34,269,386","8,019,727,358","17,581,724,750","3,182,175,018","86,590,483",0,"128,391,117",74,"2,513,382.00",2.94,74.79105833,83.44,3.587783016,1.674815923,65.049056,107.3355833,165979067,61.64218856,7.188846154,3.966849055
2007,14,JALISCO,"913,139,834,000","70,427,183,658.2","24,212,303,732.86","611,648,247.91","1,271,291,252.48","20,850,441,359.69","299,717,032","3,595,521,135","12,107,359,028.02","2,221,747,365.42","1,143,653,952.62","4,113,500,552",0.00,"70,427,183,658","2,398,204,932","1,615,823,553","1,457,396,848","557,849,348","725,567,919","27,771,848,019","29,064,700,017","329,150,703","5,565,241,430",0,"941,400,889",450,"7,122,681.00",6.32,74.79105833,83.44,3.293005095,1.674815923,65.049056,107.3355833,165979067,61.64218856,7.188846154,3.966849055
2007,15,MEXICO,"1,184,658,428,000","152,454,732,929.9","33,083,803,647.16","793,377,010.17","2,715,509,069.90","60,135,854,231.56","164,015,427","14,842,320,039","20,524,619,624.21",0.00,"11,208,331,498.16","6,680,199,467","1,694,584,653.55","152,454,732,930","6,467,688,772",0,"2,565,813,155","816,629,641","3,429,394,944","52,840,877,800","55,398,725,521","6,236,921,821",0,"325,260,218","23,761,302,795",1243,"14,690,701.00",8.46,74.79105833,83.44,5.376009385,1.674815923,65.049056,107.3355833,165979067,61.64218856,7.188846154,3.966849055
2007,16,MICHOACAN,"328,272,190,000","49,048,985,756.4","21,811,251,206.59","698,794,344.58","2,006,288,406.07","10,087,208,658.61","260,956,011","4,341,864,397","7,053,407,862.92",0.00,"868,378,404.18","1,920,836,465",0.00,"49,048,985,756","834,695,370",0,"1,265,106,148","355,015,719","358,245,399","12,891,310,999","27,529,207,263",0,0,"322,688","5,815,082,170",556,"4,197,046.00",13.25,74.79105833,83.44,2.356471332,1.674815923,65.049056,107.3355833,165979067,61.64218856,7.188846154,3.966849055
